transaction_id,store_id,employee_id,customer_id,plan_id,transaction_date,transaction_type,status,amount
1934,16,45,505,5,2025-03-20,Bill Payment,Completed,60.0
1935,18,49,284,5,2026-04-07,Bill Payment,Completed,60.0
1936,12,32,1058,6,2025-12-17,Bill Payment,Completed,65.0
1937,8,17,1508,3,2025-08-11,Bill Payment,Completed,45.0
1938,11,28,1558,6,2026-01-02,Plan Change,Completed,3.71
1939,8,18,2199,5,2025-04-07,Bill Payment,Voided,0.0
1940,12,32,1902,4,2025-08-26,Upgrade,Completed,122.69
1941,13,34,2010,2,2025-08-30,Plan Change,Completed,1.14
1942,11,,1710,1,2026-02-25,New Activation,Refunded,-39.02
1943,5,12,724,5,2025-11-22,Bill Payment,Completed,60.0
1944,13,,2276,3,2025-03-16,Bill Payment,Voided,0.0
1945,17,47,1359,6,2025-07-05,Plan Change,Voided,0.0
1946,6,14,1793,6,2025-06-17,Bill Payment,Voided,0.0
1947,3,6,367,1,2026-04-10,Bill Payment,Completed,30.0
1948,4,9,262,2,2025-06-18,Bill Payment,Completed,40.0
1949,3,,2202,6,2026-03-13,New Activation,Completed,75.38
1950,12,31,1510,4,2026-04-20,Plan Change,Completed,4.06
1951,16,44,1982,3,2025-10-07,Bill Payment,Refunded,-45.0
1952,14,36,1303,2,2026-05-31,New Activation,Completed,48.41
1953,2,3,2026,1,2025-01-05,Bill Payment,Completed,30.0
1954,16,44,1737,,2025-09-12,Accessory Sale,Voided,0.0
1955,18,49,399,6,2026-04-21,Plan Change,Completed,9.05
1956,7,16,1566,2,2025-10-17,Plan Change,Completed,7.77
1957,5,11,1145,5,2025-06-10,Bill Payment,Completed,60.0
1958,8,18,1430,4,2025-09-23,New Activation,Completed,64.96
1959,15,42,1530,6,2025-10-08,Bill Payment,Completed,65.0
1960,3,7,1630,2,2026-01-12,Upgrade,Completed,95.88
1961,11,28,467,5,2025-10-12,Bill Payment,Completed,60.0
1962,17,47,2096,4,2026-03-20,Bill Payment,Completed,55.0
1963,18,50,146,3,2026-04-29,Bill Payment,Voided,0.0
1964,6,14,1437,4,2025-12-10,Bill Payment,Completed,55.0
1965,18,49,2216,2,2025-01-31,Bill Payment,Completed,40.0
1966,11,29,1786,2,2025-12-04,Bill Payment,Completed,40.0
1967,16,45,145,1,2025-03-16,Bill Payment,Completed,30.0
1968,3,7,888,3,2025-06-22,Bill Payment,Completed,45.0
1969,7,15,2452,6,2026-06-24,Bill Payment,Completed,65.0
1970,16,44,2451,2,2025-09-02,Bill Payment,Completed,40.0
1971,18,49,1233,5,2025-10-06,Bill Payment,Completed,60.0
1972,13,33,182,4,2026-04-17,Bill Payment,Completed,55.0
1973,7,16,1968,1,2026-05-22,Bill Payment,Completed,30.0
1974,7,16,20,2,2026-06-11,Bill Payment,Completed,40.0
1975,5,,1792,6,2025-06-07,Bill Payment,Completed,65.0
1976,6,13,2518,1,2025-09-22,Bill Payment,Completed,30.0
1977,15,39,1033,2,2025-08-27,Bill Payment,Completed,40.0
1978,8,18,1839,3,2026-01-16,Bill Payment,Completed,45.0
1979,2,5,333,1,2025-10-08,Bill Payment,Completed,30.0
1980,12,32,1268,3,2025-03-15,Bill Payment,Completed,45.0
1981,2,5,1946,4,2025-12-18,Bill Payment,Completed,55.0
1982,12,32,1338,1,2025-08-04,Bill Payment,Completed,30.0
1983,8,18,1230,5,2025-11-28,Bill Payment,Completed,60.0
1984,18,,1541,3,2025-11-01,Bill Payment,Completed,45.0
1985,15,42,1757,5,2025-06-07,Bill Payment,Refunded,-60.0
1986,18,50,1005,5,2026-06-14,Bill Payment,Completed,60.0
1987,6,14,2069,,2025-12-21,Accessory Sale,Completed,63.83
1988,8,17,223,4,2026-06-24,New Activation,Completed,67.76
1989,4,9,1637,,2025-06-19,Accessory Sale,Voided,0.0
1990,17,47,262,3,2026-06-13,Bill Payment,Completed,45.0
1991,14,35,261,,2025-07-21,Accessory Sale,Completed,125.19
1992,14,37,207,1,2025-06-23,Bill Payment,Completed,30.0
1993,16,45,147,1,2025-02-12,Upgrade,Voided,0.0
1994,2,5,326,2,2025-01-05,Upgrade,Completed,67.33
1995,4,10,889,6,2025-08-04,Bill Payment,Completed,65.0
1996,14,35,646,6,2025-08-25,Bill Payment,Completed,65.0
1997,11,29,1909,4,2026-04-14,Bill Payment,Voided,0.0
1998,6,14,1311,4,2026-03-18,Bill Payment,Completed,55.0
1999,8,19,863,1,2025-09-25,New Activation,Completed,35.08
2000,3,7,1536,5,2026-01-17,Bill Payment,Completed,60.0
2001,11,,70,2,2025-11-25,Bill Payment,Completed,40.0
2002,9,20,2102,3,2026-02-28,Bill Payment,Completed,45.0
2003,9,20,544,2,2026-04-02,Plan Change,Completed,5.56
2004,2,4,2256,5,2025-09-18,Bill Payment,Completed,60.0
2005,13,34,1251,1,2026-05-28,Bill Payment,Completed,30.0
2006,2,5,1348,,2025-06-27,Accessory Sale,Completed,47.08
2007,2,4,828,2,2026-05-07,Bill Payment,Completed,40.0
2008,8,18,327,4,2026-03-13,Plan Change,Completed,0.22
2009,4,9,1180,6,2025-07-20,Bill Payment,Completed,65.0
2010,10,26,2568,5,2025-12-31,New Activation,Completed,65.92
2011,3,8,1249,4,2025-09-11,Bill Payment,Completed,55.0
2012,3,8,1472,2,2025-08-18,New Activation,Completed,51.26
2013,2,5,2524,4,2026-06-06,Plan Change,Completed,3.84
2014,14,35,451,1,2025-11-02,Bill Payment,Refunded,-30.0
2015,11,29,1746,5,2025-07-17,Bill Payment,Completed,60.0
2016,7,15,318,6,2025-01-27,Bill Payment,Completed,65.0
2017,14,35,210,1,2025-06-02,New Activation,Completed,39.04
2018,11,27,1753,3,2025-03-02,Bill Payment,Refunded,-45.0
2019,6,13,2097,4,2026-01-04,Bill Payment,Completed,55.0
2020,11,27,2059,6,2025-05-18,New Activation,Completed,72.92
2021,3,7,1081,4,2026-06-17,Bill Payment,Completed,55.0
2022,12,31,85,4,2026-01-25,Bill Payment,Completed,55.0
2023,8,17,1810,6,2026-06-23,Bill Payment,Completed,65.0
2024,4,,272,,2025-12-09,Accessory Sale,Completed,100.75
2025,1,,417,6,2025-05-25,Bill Payment,Completed,65.0
2026,5,11,2488,1,2025-03-06,Bill Payment,Completed,30.0
2027,6,13,2118,4,2026-03-18,New Activation,Completed,62.83
2028,13,33,1580,4,2025-02-18,New Activation,Refunded,-66.12
2029,12,31,1532,6,2025-08-03,Plan Change,Completed,4.97
2030,14,35,25,1,2025-01-18,Bill Payment,Completed,30.0
2031,12,32,684,2,2026-01-16,Bill Payment,Completed,40.0
2032,14,36,1380,2,2025-04-23,Bill Payment,Completed,40.0
2033,14,38,93,3,2026-01-22,Bill Payment,Voided,0.0
2034,10,24,679,4,2025-05-04,Bill Payment,Completed,55.0
2035,9,22,2457,2,2026-04-16,Bill Payment,Completed,40.0
2036,3,7,1038,5,2025-07-14,Upgrade,Completed,116.82
2037,15,39,2401,2,2025-07-11,Bill Payment,Completed,40.0
2038,1,2,209,2,2026-01-14,New Activation,Completed,49.85
2039,12,31,2485,6,2026-01-07,Bill Payment,Completed,65.0
2040,7,16,416,4,2026-06-20,Bill Payment,Completed,55.0
2041,14,38,1404,2,2025-10-24,Bill Payment,Completed,40.0
2042,7,16,2222,5,2026-01-08,Upgrade,Completed,87.48
2043,1,2,962,6,2025-09-27,Bill Payment,Completed,65.0
2044,7,15,1744,2,2026-04-21,Bill Payment,Refunded,-40.0
2045,14,38,1967,6,2026-01-04,Plan Change,Completed,9.1
2046,6,13,827,,2025-03-26,Accessory Sale,Completed,18.25
2047,8,19,1750,4,2026-01-07,Bill Payment,Completed,55.0
2048,12,32,2023,,2025-01-14,Accessory Sale,Completed,107.38
2049,1,2,1399,,2025-10-12,Accessory Sale,Completed,55.78
2050,6,13,2279,2,2025-10-23,Bill Payment,Refunded,-40.0
2051,6,14,836,1,2025-09-11,Upgrade,Completed,101.12
2052,15,40,349,,2025-07-04,Accessory Sale,Completed,117.04
2053,7,16,1159,1,2025-11-09,Bill Payment,Completed,30.0
2054,3,7,1116,6,2025-11-26,New Activation,Completed,71.84
2055,2,5,1595,,2025-11-30,Accessory Sale,Completed,146.35
2056,8,17,866,1,2025-10-23,Bill Payment,Completed,30.0
2057,14,36,1185,5,2025-01-23,Bill Payment,Completed,60.0
2058,8,17,2549,6,2026-05-20,Bill Payment,Completed,65.0
2059,14,37,2425,6,2026-02-20,Plan Change,Completed,8.29
2060,15,40,1034,6,2026-04-16,Bill Payment,Completed,65.0
2061,18,49,1776,4,2026-01-25,New Activation,Completed,64.1
2062,16,43,2067,1,2025-07-12,Bill Payment,Completed,30.0
2063,17,48,29,4,2026-02-07,Plan Change,Completed,9.75
2064,2,4,2349,3,2025-10-08,Bill Payment,Refunded,-45.0
2065,2,3,2090,1,2025-07-11,Bill Payment,Completed,30.0
2066,11,28,1780,6,2025-08-01,Bill Payment,Voided,0.0
2067,18,49,2538,,2026-02-24,Accessory Sale,Completed,29.52
2068,11,30,138,6,2025-01-29,Upgrade,Completed,128.75
2069,6,13,124,3,2026-06-23,Upgrade,Completed,103.07
2070,1,1,1823,1,2025-09-30,Bill Payment,Completed,30.0
2071,9,22,1979,6,2025-08-30,Bill Payment,Refunded,-65.0
2072,12,32,821,4,2025-08-11,Bill Payment,Completed,55.0
2073,13,34,373,4,2025-11-12,New Activation,Completed,66.57
2074,13,34,2365,2,2026-02-27,Bill Payment,Voided,0.0
2075,12,31,2474,,2025-12-08,Accessory Sale,Completed,115.55
2076,11,28,1925,1,2025-08-31,Bill Payment,Completed,30.0
2077,3,6,419,2,2025-03-07,Bill Payment,Voided,0.0
2078,18,49,1156,6,2025-01-19,Plan Change,Completed,8.31
2079,14,35,974,1,2025-11-17,Bill Payment,Completed,30.0
2080,9,21,746,3,2025-10-27,Bill Payment,Completed,45.0
2081,4,9,980,3,2025-03-13,Plan Change,Completed,4.78
2082,16,44,1788,,2025-08-01,Accessory Sale,Completed,114.33
2083,3,7,2383,4,2025-11-22,Bill Payment,Completed,55.0
2084,16,46,327,,2025-08-20,Accessory Sale,Completed,119.92
2085,1,1,2507,5,2025-08-02,Upgrade,Completed,90.97
2086,6,13,1891,1,2026-04-22,New Activation,Completed,44.09
2087,11,29,469,1,2026-04-04,Upgrade,Completed,88.62
2088,2,4,2233,4,2026-04-29,Bill Payment,Voided,0.0
2089,6,14,65,,2025-07-26,Accessory Sale,Refunded,-96.62
2090,12,32,1530,6,2025-12-09,Bill Payment,Completed,65.0
2091,17,47,779,5,2025-04-26,Bill Payment,Completed,60.0
2092,7,15,2498,,2025-05-13,Accessory Sale,Completed,145.14
2093,18,49,1398,3,2025-09-19,Bill Payment,Voided,0.0
2094,11,28,249,,2025-01-18,Accessory Sale,Completed,27.13
2095,14,37,266,3,2025-01-29,Upgrade,Completed,84.11
2096,4,,1033,,2025-03-09,Accessory Sale,Refunded,-74.88
2097,2,,2272,6,2025-09-24,New Activation,Refunded,-73.39
2098,7,16,590,1,2026-03-14,Bill Payment,Completed,30.0
2099,7,15,917,6,2025-09-16,Bill Payment,Completed,65.0
2100,13,33,1744,2,2026-04-22,New Activation,Voided,0.0
2101,1,,1852,6,2025-07-29,New Activation,Refunded,-74.3
2102,8,17,838,6,2026-05-13,Upgrade,Completed,110.08
2103,13,34,245,,2026-03-26,Accessory Sale,Completed,125.11
2104,9,21,2550,4,2025-04-18,Upgrade,Completed,131.83
2105,11,27,24,3,2025-02-15,New Activation,Refunded,-55.66
2106,9,23,1102,1,2025-11-05,Bill Payment,Completed,30.0
2107,18,50,984,5,2025-01-27,Bill Payment,Completed,60.0
2108,14,35,207,,2025-08-24,Accessory Sale,Voided,0.0
2109,17,48,2171,5,2026-01-15,Bill Payment,Completed,60.0
2110,16,46,359,3,2026-03-05,Bill Payment,Completed,45.0
2111,16,44,2279,6,2026-01-28,Bill Payment,Completed,65.0
2112,12,31,550,2,2025-02-09,Bill Payment,Completed,40.0
2113,6,14,18,6,2025-03-14,New Activation,Completed,76.35
2114,8,18,1498,3,2025-12-25,Bill Payment,Completed,45.0
2115,13,34,2581,2,2025-09-05,Bill Payment,Completed,40.0
2116,6,13,1634,2,2025-01-08,Bill Payment,Completed,40.0
2117,12,32,1245,4,2026-02-27,Upgrade,Completed,101.14
2118,7,16,1236,1,2025-02-25,Bill Payment,Completed,30.0
2119,1,1,1540,3,2026-01-03,Bill Payment,Refunded,-45.0
2120,12,31,1725,1,2026-01-16,Bill Payment,Completed,30.0
2121,1,,1063,3,2025-11-27,Bill Payment,Completed,45.0
2122,1,1,1726,6,2025-07-19,New Activation,Completed,72.01
2123,10,26,2541,,2025-10-03,Accessory Sale,Completed,51.22
2124,14,38,640,6,2025-07-17,Bill Payment,Voided,0.0
2125,3,7,2498,4,2025-10-10,Upgrade,Completed,105.87
2126,1,1,1658,2,2025-11-14,Bill Payment,Refunded,-40.0
2127,15,39,1246,1,2026-04-20,Bill Payment,Voided,0.0
2128,16,45,511,1,2025-11-01,Bill Payment,Completed,30.0
2129,9,23,1972,2,2025-04-26,Bill Payment,Completed,40.0
2130,16,45,205,3,2025-04-07,Bill Payment,Refunded,-45.0
2131,11,30,1989,,2025-04-03,Accessory Sale,Completed,29.43
2132,13,34,1312,5,2025-06-21,Bill Payment,Completed,60.0
2133,14,37,2259,,2025-12-28,Accessory Sale,Completed,129.77
2134,12,32,2015,3,2026-05-17,New Activation,Completed,51.58
2135,8,17,1175,6,2025-04-19,Bill Payment,Completed,65.0
2136,12,31,989,6,2025-09-17,Bill Payment,Completed,65.0
2137,16,43,709,4,2025-10-20,Bill Payment,Voided,0.0
2138,11,30,1711,,2026-03-11,Accessory Sale,Completed,110.0
2139,2,5,1667,4,2025-03-11,Bill Payment,Completed,55.0
2140,1,1,492,2,2025-05-17,Bill Payment,Completed,40.0
2141,15,40,749,2,2025-04-06,New Activation,Completed,54.01
2142,11,28,84,6,2025-03-01,Bill Payment,Completed,65.0
2143,8,19,1428,5,2026-06-27,Bill Payment,Completed,60.0
2144,3,7,2423,3,2025-10-21,Upgrade,Refunded,-108.29
2145,4,9,2538,5,2026-01-06,Plan Change,Completed,1.07
2146,16,43,305,,2026-05-30,Accessory Sale,Completed,77.88
2147,1,2,396,1,2026-05-26,Bill Payment,Refunded,-30.0
2148,12,32,2333,3,2026-03-30,Plan Change,Completed,2.77
2149,6,13,2173,5,2025-12-06,Bill Payment,Completed,60.0
2150,6,14,1255,5,2026-01-02,Bill Payment,Completed,60.0
2151,3,7,807,3,2025-02-06,New Activation,Completed,57.36
2152,3,8,2541,1,2025-02-15,New Activation,Completed,38.2
2153,2,3,956,,2026-03-18,Accessory Sale,Completed,62.3
2154,6,14,888,5,2026-04-03,Upgrade,Completed,84.1
2155,17,47,2544,5,2026-05-08,Bill Payment,Completed,60.0
2156,5,11,1761,5,2025-01-10,Bill Payment,Voided,0.0
2157,7,16,2189,4,2026-01-25,Bill Payment,Completed,55.0
2158,18,50,927,5,2025-11-21,Plan Change,Voided,0.0
2159,8,18,2237,6,2025-06-21,Bill Payment,Completed,65.0
2160,5,11,1803,6,2025-01-24,Bill Payment,Completed,65.0
2161,12,32,798,5,2025-11-17,Bill Payment,Completed,60.0
2162,15,39,556,1,2025-03-07,Bill Payment,Completed,30.0
2163,8,18,875,5,2025-11-04,Bill Payment,Voided,0.0
2164,16,43,2334,6,2026-06-04,Bill Payment,Voided,0.0
2165,12,31,2459,5,2026-05-06,New Activation,Completed,72.06
2166,5,11,951,,2026-01-05,Accessory Sale,Refunded,-22.89
2167,6,14,766,4,2025-12-20,Upgrade,Completed,75.51
2168,16,43,2523,4,2025-12-20,New Activation,Completed,60.47
2169,11,29,1763,,2025-07-20,Accessory Sale,Completed,25.59
2170,5,11,839,3,2025-02-19,Bill Payment,Refunded,-45.0
2171,12,32,1718,5,2026-05-28,New Activation,Completed,68.72
2172,5,12,2485,,2025-11-17,Accessory Sale,Completed,61.75
2173,4,9,1017,5,2025-03-02,Plan Change,Completed,2.09
2174,5,12,1827,3,2025-06-22,Bill Payment,Completed,45.0
2175,18,,1926,6,2025-09-20,Bill Payment,Completed,65.0
2176,12,31,511,1,2026-01-16,Upgrade,Completed,103.85
2177,2,5,1269,,2025-08-14,Accessory Sale,Completed,54.89
2178,8,17,648,6,2025-08-12,Upgrade,Completed,136.49
2179,15,42,825,,2025-08-25,Accessory Sale,Voided,0.0
2180,11,29,1311,5,2026-01-04,Upgrade,Completed,120.0
2181,11,27,1728,,2026-02-11,Accessory Sale,Completed,109.6
2182,8,17,2422,5,2026-06-04,Bill Payment,Completed,60.0
2183,13,33,257,5,2025-10-06,Bill Payment,Completed,60.0
2184,15,41,828,5,2026-01-29,Bill Payment,Refunded,-60.0
2185,18,50,1122,,2026-05-04,Accessory Sale,Completed,67.99
2186,4,10,995,4,2025-08-26,Bill Payment,Completed,55.0
2187,13,34,2552,4,2026-06-10,Bill Payment,Voided,0.0
2188,5,12,2596,,2026-03-25,Accessory Sale,Completed,65.62
2189,11,28,572,3,2025-12-16,New Activation,Completed,56.67
2190,11,30,1203,6,2026-02-01,Upgrade,Completed,130.09
2191,8,17,1519,5,2025-10-11,Bill Payment,Completed,60.0
2192,18,49,914,4,2025-06-30,Bill Payment,Refunded,-55.0
2193,14,36,1583,1,2025-04-14,New Activation,Refunded,-35.37
2194,5,11,902,3,2026-06-12,New Activation,Voided,0.0
2195,1,,2433,1,2025-09-16,Plan Change,Completed,3.7
2196,3,8,1837,6,2025-10-18,Bill Payment,Completed,65.0
2197,1,1,2258,,2025-03-31,Accessory Sale,Completed,129.42
2198,3,,564,6,2025-09-24,Bill Payment,Completed,65.0
2199,14,35,2385,3,2026-04-26,Bill Payment,Voided,0.0
2200,3,6,556,2,2026-03-28,Bill Payment,Completed,40.0
2201,3,6,1480,,2025-03-07,Accessory Sale,Voided,0.0
2202,13,33,415,2,2025-09-18,Bill Payment,Completed,40.0
2203,14,35,1735,1,2026-04-07,Upgrade,Completed,56.21
2204,18,49,1427,,2025-06-03,Accessory Sale,Voided,0.0
2205,9,,88,1,2026-04-05,New Activation,Refunded,-35.0
2206,16,43,775,1,2026-01-23,Bill Payment,Completed,30.0
2207,14,37,739,1,2025-11-16,Bill Payment,Completed,30.0
2208,7,16,162,2,2025-12-24,Bill Payment,Completed,40.0
2209,6,14,298,1,2025-08-08,Bill Payment,Completed,30.0
2210,5,11,2008,6,2025-04-25,Bill Payment,Completed,65.0
2211,6,13,2535,,2025-03-16,Accessory Sale,Completed,11.77
2212,7,15,1655,5,2026-03-26,Bill Payment,Completed,60.0
2213,8,19,2117,5,2026-03-16,Bill Payment,Refunded,-60.0
2214,8,17,230,5,2025-10-17,Bill Payment,Completed,60.0
2215,7,16,2084,,2025-08-11,Accessory Sale,Voided,0.0
2216,18,50,903,4,2025-12-25,Upgrade,Refunded,-75.98
2217,2,3,1023,4,2025-07-23,Bill Payment,Completed,55.0
2218,3,7,1623,1,2025-10-09,New Activation,Completed,35.67
2219,2,3,470,3,2025-12-27,New Activation,Refunded,-51.09
2220,2,5,2479,2,2026-05-27,Bill Payment,Completed,40.0
2221,15,39,2454,5,2025-03-18,Bill Payment,Completed,60.0
2222,4,10,1263,5,2025-12-19,Bill Payment,Voided,0.0
2223,14,37,747,3,2026-03-06,New Activation,Completed,57.92
2224,7,16,419,,2025-04-10,Accessory Sale,Completed,41.74
2225,10,25,2414,5,2026-01-18,Bill Payment,Refunded,-60.0
2226,12,32,1115,2,2026-06-02,Plan Change,Refunded,-7.8
2227,16,46,1938,6,2025-09-05,Bill Payment,Completed,65.0
2228,8,19,91,,2025-08-10,Accessory Sale,Refunded,-48.03
2229,3,7,963,,2025-08-11,Accessory Sale,Voided,0.0
2230,8,18,1231,2,2025-06-22,Bill Payment,Refunded,-40.0
2231,13,33,264,4,2025-07-18,Bill Payment,Completed,55.0
2232,2,4,966,6,2026-04-26,New Activation,Completed,78.46
2233,6,14,317,5,2026-01-16,Bill Payment,Completed,60.0
2234,8,19,1695,5,2025-02-07,Bill Payment,Refunded,-60.0
2235,2,5,604,2,2025-05-16,Bill Payment,Voided,0.0
2236,16,45,1754,,2025-06-29,Accessory Sale,Completed,120.11
2237,2,3,1241,,2025-05-11,Accessory Sale,Completed,142.38
2238,5,11,662,4,2025-11-05,Bill Payment,Completed,55.0
2239,4,10,865,6,2026-03-25,Bill Payment,Completed,65.0
2240,12,31,2321,4,2026-06-18,Bill Payment,Voided,0.0
2241,14,36,486,5,2025-07-10,Bill Payment,Completed,60.0
2242,2,4,2079,1,2025-12-22,Bill Payment,Refunded,-30.0
2243,1,1,1069,1,2026-03-20,Bill Payment,Voided,0.0
2244,6,13,1262,2,2025-08-21,Bill Payment,Voided,0.0
2245,10,26,835,1,2025-06-04,Bill Payment,Completed,30.0
2246,16,45,1889,6,2025-11-05,Bill Payment,Completed,65.0
2247,14,37,493,3,2025-11-18,Plan Change,Completed,3.99
2248,5,12,1473,4,2025-01-09,Bill Payment,Completed,55.0
2249,18,49,677,3,2025-11-25,Bill Payment,Completed,45.0
2250,3,7,2196,1,2026-06-16,Bill Payment,Voided,0.0
2251,17,48,576,2,2025-01-28,Bill Payment,Completed,40.0
2252,4,10,77,3,2026-04-01,Bill Payment,Completed,45.0
2253,5,12,738,6,2026-05-28,Bill Payment,Completed,65.0
2254,18,49,2087,,2025-03-09,Accessory Sale,Refunded,-86.17
2255,14,37,1918,1,2025-11-14,Bill Payment,Completed,30.0
2256,1,2,1955,2,2025-10-07,Bill Payment,Completed,40.0
2257,12,31,1518,3,2025-02-18,Bill Payment,Completed,45.0
2258,12,31,96,3,2025-10-28,Bill Payment,Completed,45.0
2259,1,1,682,4,2026-04-20,Bill Payment,Completed,55.0
2260,7,,1815,1,2025-11-02,New Activation,Completed,37.38
2261,3,7,362,,2025-02-07,Accessory Sale,Completed,16.11
2262,4,10,950,5,2025-03-11,New Activation,Completed,68.02
2263,8,18,2352,6,2025-01-22,Bill Payment,Refunded,-65.0
2264,9,21,1708,,2025-09-28,Accessory Sale,Voided,0.0
2265,8,19,495,1,2025-01-09,New Activation,Completed,40.92
2266,6,13,1862,6,2026-02-20,Bill Payment,Completed,65.0
2267,11,27,119,1,2025-01-14,Bill Payment,Completed,30.0
2268,11,27,1868,,2025-11-18,Accessory Sale,Completed,73.46
2269,14,38,298,,2026-06-07,Accessory Sale,Completed,52.61
2270,10,24,2584,4,2025-03-03,Bill Payment,Completed,55.0
2271,8,19,1691,3,2026-04-23,Bill Payment,Voided,0.0
2272,18,49,500,3,2025-01-19,Bill Payment,Completed,45.0
2273,8,19,1660,3,2025-11-14,Bill Payment,Voided,0.0
2274,13,33,1715,3,2025-08-05,Bill Payment,Refunded,-45.0
2275,7,16,2236,6,2025-08-08,Bill Payment,Completed,65.0
2276,14,38,912,1,2026-04-04,Bill Payment,Completed,30.0
2277,8,18,1913,3,2025-08-18,Bill Payment,Completed,45.0
2278,3,7,2150,3,2025-01-22,Bill Payment,Refunded,-45.0
2279,11,27,1389,4,2026-05-09,Bill Payment,Refunded,-55.0
2280,9,20,1749,3,2026-04-01,Upgrade,Completed,72.7
2281,5,11,2220,1,2025-01-15,Bill Payment,Completed,30.0
2282,16,46,1854,1,2025-04-18,Bill Payment,Completed,30.0
2283,15,42,349,3,2026-01-07,Bill Payment,Completed,45.0
2284,3,6,2540,1,2025-11-02,Bill Payment,Voided,0.0
2285,12,32,2038,2,2025-01-10,New Activation,Completed,48.5
2286,5,11,2294,3,2026-04-27,Bill Payment,Refunded,-45.0
2287,8,18,229,1,2025-04-10,Bill Payment,Completed,30.0
2288,16,46,1829,5,2025-04-03,Upgrade,Completed,116.56
2289,8,18,814,1,2025-10-20,Bill Payment,Completed,30.0
2290,18,50,165,1,2026-02-17,Plan Change,Completed,3.48
2291,1,2,35,,2025-12-23,Accessory Sale,Voided,0.0
2292,18,50,1866,4,2025-11-21,Plan Change,Completed,0.73
2293,16,45,1344,6,2025-11-30,Bill Payment,Completed,65.0
2294,14,36,1475,2,2025-10-29,Bill Payment,Completed,40.0
2295,6,13,492,1,2026-01-28,Bill Payment,Voided,0.0
2296,7,16,918,6,2025-12-26,New Activation,Completed,74.69
2297,8,17,2317,2,2026-05-04,Bill Payment,Completed,40.0
2298,13,33,1519,3,2026-06-02,Bill Payment,Voided,0.0
2299,11,30,2186,1,2025-02-12,Bill Payment,Completed,30.0
2300,15,40,257,,2026-03-22,Accessory Sale,Completed,106.8
2301,14,38,1370,5,2025-02-08,Bill Payment,Refunded,-60.0
2302,3,8,509,6,2026-02-25,New Activation,Completed,77.41
2303,8,18,1500,2,2025-10-03,Bill Payment,Completed,40.0
2304,3,6,1265,4,2025-02-10,Bill Payment,Refunded,-55.0
2305,2,3,284,,2025-02-10,Accessory Sale,Completed,42.2
2306,5,11,890,2,2025-02-15,Bill Payment,Completed,40.0
2307,14,38,785,6,2026-01-15,Bill Payment,Completed,65.0
2308,2,3,1916,5,2025-02-10,Bill Payment,Completed,60.0
2309,17,,1944,5,2026-05-30,Bill Payment,Completed,60.0
2310,11,30,92,2,2025-04-07,Plan Change,Refunded,-9.82
2311,1,1,308,1,2025-05-14,Bill Payment,Completed,30.0
2312,13,33,1701,6,2025-09-15,Bill Payment,Completed,65.0
2313,14,37,930,2,2026-01-16,Bill Payment,Completed,40.0
2314,2,5,2285,4,2025-08-13,New Activation,Completed,68.28
2315,5,12,907,5,2025-09-23,New Activation,Completed,70.51
2316,4,10,1915,6,2025-09-21,Bill Payment,Completed,65.0
2317,7,15,64,1,2025-10-25,Bill Payment,Completed,30.0
2318,12,32,2347,2,2026-02-10,Upgrade,Completed,66.58
2319,14,36,999,4,2025-07-07,Bill Payment,Voided,0.0
2320,4,9,2016,,2025-07-11,Accessory Sale,Voided,0.0
2321,18,50,984,6,2025-04-11,Bill Payment,Voided,0.0
2322,7,15,637,2,2025-03-29,New Activation,Completed,45.07
2323,5,12,2403,1,2025-02-24,Bill Payment,Completed,30.0
2324,14,35,2059,3,2026-06-01,New Activation,Completed,52.68
2325,6,13,1111,3,2025-03-07,Bill Payment,Voided,0.0
2326,6,14,1592,3,2026-06-03,Bill Payment,Refunded,-45.0
2327,5,12,36,4,2025-08-26,Upgrade,Refunded,-109.52
